SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,11.4510140419,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/papi.wav,no,p,p,a,yes,i,papi,Training,bilabial,TrainingItems,0,0,0,80,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/fifa.wav,no,f,f,i,no,a,fifa,Training,bilabial,TrainingItems,0,1,1,70,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/vazu.wav,yes,v,z,a,no,u,vazu,Training,bilabial,TrainingItems,0,2,2,40,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/vizi.wav,yes,v,z,i,no,i,vizi,Training,bilabial,TrainingItems,0,3,3,8,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/zuza.wav,yes,z,z,u,no,a,zuza,Training,alveolar,TrainingItems,0,4,4,30,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/vaza.wav,yes,v,z,a,no,a,vaza,Training,bilabial,TrainingItems,0,5,5,48,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/sisi.wav,no,s,s,i,no,i,sisi,Training,alveolar,TrainingItems,0,6,6,69,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/ziza.wav,yes,z,z,i,no,a,ziza,Training,alveolar,TrainingItems,0,7,7,94,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/dabu.wav,yes,d,b,a,yes,u,dabu,Training,alveolar,TrainingItems,0,8,8,17,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/bida.wav,yes,b,d,i,yes,a,bida,Training,bilabial,TrainingItems,0,9,9,55,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/safi.wav,no,s,f,a,no,i,safi,Training,alveolar,TrainingItems,0,10,10,67,,,,,,,,,,,6,F,20,59.8189872298,,American English,VSH_Exp2,2015_Mar_26_1714,
