SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,9.0615170002,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fusa.wav,no,f,s,u,no,a,fusa,Training,bilabial,TrainingItems,0,0,0,53,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dudu.wav,yes,d,d,u,yes,u,dudu,Training,alveolar,TrainingItems,0,1,1,99,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dadu.wav,yes,d,d,a,yes,u,dadu,Training,alveolar,TrainingItems,0,2,2,18,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/titu.wav,no,t,t,i,yes,u,titu,Training,alveolar,TrainingItems,0,3,3,5,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/tuti.wav,no,t,t,u,yes,i,tuti,Training,alveolar,TrainingItems,0,4,4,25,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zazi.wav,yes,z,z,a,no,i,zazi,Training,alveolar,TrainingItems,0,5,5,37,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dibi.wav,yes,d,b,i,yes,i,dibi,Training,alveolar,TrainingItems,0,6,6,23,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/safa.wav,no,s,f,a,no,a,safa,Training,alveolar,TrainingItems,0,7,7,66,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/vuzu.wav,yes,v,z,u,no,u,vuzu,Training,bilabial,TrainingItems,0,8,8,36,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,0,9,9,17,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/vizu.wav,yes,v,z,i,no,u,vizu,Training,bilabial,TrainingItems,0,10,10,80,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/babi.wav,yes,b,b,a,yes,i,babi,Training,bilabial,TrainingItems,0,11,11,96,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/bada.wav,yes,b,d,a,yes,a,bada,Training,bilabial,TrainingItems,0,12,12,57,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/sisu.wav,no,s,s,i,no,u,sisu,Training,alveolar,TrainingItems,0,13,13,65,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/budi.wav,yes,b,d,u,yes,i,budi,Training,bilabial,TrainingItems,0,14,14,30,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/ziva.wav,yes,z,v,i,no,a,ziva,Training,alveolar,TrainingItems,0,15,15,43,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zavi.wav,yes,z,v,a,no,i,zavi,Training,alveolar,TrainingItems,0,16,16,85,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/pupa.wav,no,p,p,u,yes,a,pupa,Training,bilabial,TrainingItems,0,17,17,60,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/vava.wav,yes,v,v,a,no,a,vava,Training,bilabial,TrainingItems,0,18,18,41,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/bida.wav,yes,b,d,i,yes,a,bida,Training,bilabial,TrainingItems,0,19,19,71,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/duba.wav,yes,d,b,u,yes,a,duba,Training,alveolar,TrainingItems,0,20,20,24,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dibu.wav,yes,d,b,i,yes,u,dibu,Training,alveolar,TrainingItems,0,21,21,46,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fifu.wav,no,f,f,i,no,u,fifu,Training,bilabial,TrainingItems,0,22,22,22,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fafa.wav,no,f,f,a,no,a,fafa,Training,bilabial,TrainingItems,0,23,23,49,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/titi.wav,no,t,t,i,yes,i,titi,Training,alveolar,TrainingItems,0,24,24,42,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fusu.wav,no,f,s,u,no,u,fusu,Training,bilabial,TrainingItems,0,25,25,6,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/sasu.wav,no,s,s,a,no,u,sasu,Training,alveolar,TrainingItems,0,26,26,48,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zazu.wav,yes,z,z,a,no,u,zazu,Training,alveolar,TrainingItems,0,27,27,55,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dabi.wav,yes,d,b,a,yes,i,dabi,Training,alveolar,TrainingItems,0,28,28,79,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/pupi.wav,no,p,p,u,yes,i,pupi,Training,bilabial,TrainingItems,0,29,29,50,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/tata.wav,no,t,t,a,yes,a,tata,Training,alveolar,TrainingItems,0,30,30,13,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dubi.wav,yes,d,b,u,yes,i,dubi,Training,alveolar,TrainingItems,0,31,31,45,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/sifi.wav,no,s,f,i,no,i,sifi,Training,alveolar,TrainingItems,0,32,32,82,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/tatu.wav,no,t,t,a,yes,u,tatu,Training,alveolar,TrainingItems,0,33,33,78,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dudi.wav,yes,d,d,u,yes,i,dudi,Training,alveolar,TrainingItems,0,34,34,89,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/susi.wav,no,s,s,u,no,i,susi,Training,alveolar,TrainingItems,0,35,35,77,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zava.wav,yes,z,v,a,no,a,zava,Training,alveolar,TrainingItems,0,36,36,59,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/tutu.wav,no,t,t,u,yes,u,tutu,Training,alveolar,TrainingItems,0,37,37,20,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/pipu.wav,no,p,p,i,yes,u,pipu,Training,bilabial,TrainingItems,0,38,38,97,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zuza.wav,yes,z,z,u,no,a,zuza,Training,alveolar,TrainingItems,0,39,39,16,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/bidu.wav,yes,b,d,i,yes,u,bidu,Training,bilabial,TrainingItems,0,40,40,69,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/daba.wav,yes,d,b,a,yes,a,daba,Training,alveolar,TrainingItems,0,41,41,12,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zuzu.wav,yes,z,z,u,no,u,zuzu,Training,alveolar,TrainingItems,0,42,42,7,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/dada.wav,yes,d,d,a,yes,a,dada,Training,alveolar,TrainingItems,0,43,43,70,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fafu.wav,no,f,f,a,no,u,fafu,Training,bilabial,TrainingItems,0,44,44,27,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/buda.wav,yes,b,d,u,yes,a,buda,Training,bilabial,TrainingItems,0,45,45,34,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zuzi.wav,yes,z,z,u,no,i,zuzi,Training,alveolar,TrainingItems,0,46,46,14,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zavu.wav,yes,z,v,a,no,u,zavu,Training,alveolar,TrainingItems,0,47,47,83,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fufu.wav,no,f,f,u,no,u,fufu,Training,bilabial,TrainingItems,0,48,48,52,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fasi.wav,no,f,s,a,no,i,fasi,Training,bilabial,TrainingItems,0,49,49,21,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zuvu.wav,yes,z,v,u,no,u,zuvu,Training,alveolar,TrainingItems,0,50,50,98,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/zuva.wav,yes,z,v,u,no,a,zuva,Training,alveolar,TrainingItems,0,51,51,91,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/ziza.wav,yes,z,z,i,no,a,ziza,Training,alveolar,TrainingItems,0,52,52,73,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/vavi.wav,yes,v,v,a,no,i,vavi,Training,bilabial,TrainingItems,0,53,53,61,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/vizi.wav,yes,v,z,i,no,i,vizi,Training,bilabial,TrainingItems,0,54,54,47,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/sisa.wav,no,s,s,i,no,a,sisa,Training,alveolar,TrainingItems,0,55,55,31,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/safi.wav,no,s,f,a,no,i,safi,Training,alveolar,TrainingItems,0,56,56,64,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,0,57,57,28,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/vuvi.wav,yes,v,v,u,no,i,vuvi,Training,bilabial,TrainingItems,0,58,58,56,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/papu.wav,no,p,p,a,yes,u,papu,Training,bilabial,TrainingItems,0,59,59,68,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/fasa.wav,no,f,s,a,no,a,fasa,Training,bilabial,TrainingItems,0,60,60,87,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/sifa.wav,no,s,f,i,no,a,sifa,Training,alveolar,TrainingItems,0,61,61,62,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,0,62,62,39,,,,,,,,,,,11,F,19,59.8236798453,,American English,VSH_Exp2,2015_Mar_26_1759,
