SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,1.72270011902,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/duda.wav,yes,d,d,u,yes,a,duda,Training,alveolar,TrainingItems,0,0,0,14,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,0,1,1,88,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/pipu.wav,no,p,p,i,yes,u,pipu,Training,bilabial,TrainingItems,0,2,2,42,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/viza.wav,yes,v,z,i,no,a,viza,Training,bilabial,TrainingItems,0,3,3,67,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/tapu.wav,no,t,p,a,yes,u,tapu,Training,alveolar,TrainingItems,0,4,4,13,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/pupi.wav,no,p,p,u,yes,i,pupi,Training,bilabial,TrainingItems,0,5,5,72,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/tipa.wav,no,t,p,i,yes,a,tipa,Training,alveolar,TrainingItems,0,6,6,21,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/fifu.wav,no,f,f,i,no,u,fifu,Training,bilabial,TrainingItems,0,7,7,26,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/papu.wav,no,p,p,a,yes,u,papu,Training,bilabial,TrainingItems,0,8,8,17,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/dabi.wav,yes,d,b,a,yes,i,dabi,Training,alveolar,TrainingItems,0,9,9,39,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/badi.wav,yes,b,d,a,yes,i,badi,Training,bilabial,TrainingItems,0,10,10,93,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/ziva.wav,yes,z,v,i,no,a,ziva,Training,alveolar,TrainingItems,0,11,11,95,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
Recordings/vavi.wav,yes,v,v,a,no,i,vavi,Training,bilabial,TrainingItems,0,12,12,84,,,,,,,,,,,15,M,22,59.821546747,Castilian Spanish,American English,VSH_Exp2,2015_Jun_16_1708,
