SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,2.441603899,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/buba.wav,yes,b,b,u,yes,a,buba,Training,bilabial,TrainingItems,0,0,0,48,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/pipa.wav,no,p,p,i,yes,a,pipa,Training,bilabial,TrainingItems,0,1,1,60,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,0,2,2,84,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/fafu.wav,no,f,f,a,no,u,fafu,Training,bilabial,TrainingItems,0,3,3,71,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/dabi.wav,yes,d,b,a,yes,i,dabi,Training,alveolar,TrainingItems,0,4,4,82,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/tita.wav,no,t,t,i,yes,a,tita,Training,alveolar,TrainingItems,0,5,5,16,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/titu.wav,no,t,t,i,yes,u,titu,Training,alveolar,TrainingItems,0,6,6,69,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/papi.wav,no,p,p,a,yes,i,papi,Training,bilabial,TrainingItems,0,7,7,86,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/dadu.wav,yes,d,d,a,yes,u,dadu,Training,alveolar,TrainingItems,0,8,8,25,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/tuta.wav,no,t,t,u,yes,a,tuta,Training,alveolar,TrainingItems,0,9,9,31,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/fufu.wav,no,f,f,u,no,u,fufu,Training,bilabial,TrainingItems,0,10,10,27,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,0,11,11,39,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
Recordings/vava.wav,yes,v,v,a,no,a,vava,Training,bilabial,TrainingItems,0,12,12,80,,,,,,,,,,,2,F,18,59.8207788689,Japanese,American English,VSH_Exp2,2015_Mar_26_1714,
