SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,3.40461111069,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/dubu.wav,yes,d,b,u,yes,u,dubu,Training,alveolar,TrainingItems,0,0,0,36,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/badu.wav,yes,b,d,a,yes,u,badu,Training,bilabial,TrainingItems,0,1,1,80,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/viva.wav,yes,v,v,i,no,a,viva,Training,bilabial,TrainingItems,0,2,2,94,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,0,3,3,64,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/dada.wav,yes,d,d,a,yes,a,dada,Training,alveolar,TrainingItems,0,4,4,57,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/tati.wav,no,t,t,a,yes,i,tati,Training,alveolar,TrainingItems,0,5,5,56,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/papi.wav,no,p,p,a,yes,i,papi,Training,bilabial,TrainingItems,0,6,6,23,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/sufa.wav,no,s,f,u,no,a,sufa,Training,alveolar,TrainingItems,0,7,7,49,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/zuza.wav,yes,z,z,u,no,a,zuza,Training,alveolar,TrainingItems,0,8,8,54,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/viza.wav,yes,v,z,i,no,a,viza,Training,bilabial,TrainingItems,0,9,9,6,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/dabu.wav,yes,d,b,a,yes,u,dabu,Training,alveolar,TrainingItems,0,10,10,96,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
Recordings/sasu.wav,no,s,s,a,no,u,sasu,Training,alveolar,TrainingItems,0,11,11,46,,,,,,,,,,,36,F,21,59.9487742408,,American English,VSH_Exp2,2015_Sep_30_1804,
