SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,46.4908289909,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/sasi.wav,no,s,s,a,no,i,sasi,Training,alveolar,TrainingItems,0,0,0,73,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/fafi.wav,no,f,f,a,no,i,fafi,Training,bilabial,TrainingItems,0,1,1,56,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,0,2,2,97,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/dabu.wav,yes,d,b,a,yes,u,dabu,Training,alveolar,TrainingItems,0,3,3,82,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/pupu.wav,no,p,p,u,yes,u,pupu,Training,bilabial,TrainingItems,0,4,4,26,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/dadi.wav,yes,d,d,a,yes,i,dadi,Training,alveolar,TrainingItems,0,5,5,6,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/titu.wav,no,t,t,i,yes,u,titu,Training,alveolar,TrainingItems,0,6,6,47,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/vuzu.wav,yes,v,z,u,no,u,vuzu,Training,bilabial,TrainingItems,0,7,7,42,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,0,8,8,33,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/pipi.wav,no,p,p,i,yes,i,pipi,Training,bilabial,TrainingItems,0,9,9,71,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/daba.wav,yes,d,b,a,yes,a,daba,Training,alveolar,TrainingItems,0,10,10,17,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/papu.wav,no,p,p,a,yes,u,papu,Training,bilabial,TrainingItems,0,11,11,77,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/duda.wav,yes,d,d,u,yes,a,duda,Training,alveolar,TrainingItems,0,12,12,75,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/dudi.wav,yes,d,d,u,yes,i,dudi,Training,alveolar,TrainingItems,0,13,13,23,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/vuzi.wav,yes,v,z,u,no,i,vuzi,Training,bilabial,TrainingItems,0,14,14,14,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/ziza.wav,yes,z,z,i,no,a,ziza,Training,alveolar,TrainingItems,0,15,15,76,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/budu.wav,yes,b,d,u,yes,u,budu,Training,bilabial,TrainingItems,0,16,16,59,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/pata.wav,no,p,t,a,yes,a,pata,Training,bilabial,TrainingItems,0,17,17,55,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/tapa.wav,no,t,p,a,yes,a,tapa,Training,alveolar,TrainingItems,0,18,18,49,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/patu.wav,no,p,t,a,yes,u,patu,Training,bilabial,TrainingItems,0,19,19,69,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
Recordings/zavu.wav,yes,z,v,a,no,u,zavu,Training,alveolar,TrainingItems,0,20,20,63,,,,,,,,,,,21,M,20,59.803293648,,American English,VSH_Exp2,2015_Jun_18_1044,
