SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,71.8471150398,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/sifa.wav,no,s,f,i,no,a,sifa,Training,alveolar,TrainingItems,0,0,0,97,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/sasa.wav,no,s,s,a,no,a,sasa,Training,alveolar,TrainingItems,0,1,1,29,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/fasa.wav,no,f,s,a,no,a,fasa,Training,bilabial,TrainingItems,0,2,2,71,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/susi.wav,no,s,s,u,no,i,susi,Training,alveolar,TrainingItems,0,3,3,74,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/pupi.wav,no,p,p,u,yes,i,pupi,Training,bilabial,TrainingItems,0,4,4,91,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/zivu.wav,yes,z,v,i,no,u,zivu,Training,alveolar,TrainingItems,0,5,5,46,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/tapa.wav,no,t,p,a,yes,a,tapa,Training,alveolar,TrainingItems,0,6,6,92,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/fifa.wav,no,f,f,i,no,a,fifa,Training,bilabial,TrainingItems,0,7,7,20,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
Recordings/pipu.wav,no,p,p,i,yes,u,pipu,Training,bilabial,TrainingItems,0,8,8,38,,,,,,,,,,,20,F,22,59.8196697463,,American English,VSH_Exp2,2015_Jun_18_1022,
