SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,35.907761097,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/vuvu.wav,yes,v,v,u,no,u,vuvu,Training,bilabial,TrainingItems,0,0,0,28,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/bibi.wav,yes,b,b,i,yes,i,bibi,Training,bilabial,TrainingItems,0,1,1,86,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/pupa.wav,no,p,p,u,yes,a,pupa,Training,bilabial,TrainingItems,0,2,2,82,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fafi.wav,no,f,f,a,no,i,fafi,Training,bilabial,TrainingItems,0,3,3,68,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sisu.wav,no,s,s,i,no,u,sisu,Training,alveolar,TrainingItems,0,4,4,84,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/vivi.wav,yes,v,v,i,no,i,vivi,Training,bilabial,TrainingItems,0,5,5,31,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/buba.wav,yes,b,b,u,yes,a,buba,Training,bilabial,TrainingItems,0,6,6,51,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/zaza.wav,yes,z,z,a,no,a,zaza,Training,alveolar,TrainingItems,0,7,7,9,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sifa.wav,no,s,f,i,no,a,sifa,Training,alveolar,TrainingItems,0,8,8,0,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sasi.wav,no,s,s,a,no,i,sasi,Training,alveolar,TrainingItems,0,9,9,56,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sisa.wav,no,s,s,i,no,a,sisa,Training,alveolar,TrainingItems,0,10,10,2,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dibu.wav,yes,d,b,i,yes,u,dibu,Training,alveolar,TrainingItems,0,11,11,55,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dada.wav,yes,d,d,a,yes,a,dada,Training,alveolar,TrainingItems,0,12,12,13,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/bubu.wav,yes,b,b,u,yes,u,bubu,Training,bilabial,TrainingItems,0,13,13,43,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dudi.wav,yes,d,d,u,yes,i,dudi,Training,alveolar,TrainingItems,0,14,14,92,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/pipu.wav,no,p,p,i,yes,u,pipu,Training,bilabial,TrainingItems,0,15,15,54,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/bidu.wav,yes,b,d,i,yes,u,bidu,Training,bilabial,TrainingItems,0,16,16,91,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/puti.wav,no,p,t,u,yes,i,puti,Training,bilabial,TrainingItems,0,17,17,7,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/susi.wav,no,s,s,u,no,i,susi,Training,alveolar,TrainingItems,0,18,18,93,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/papa.wav,no,p,p,a,yes,a,papa,Training,bilabial,TrainingItems,0,19,19,24,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sufa.wav,no,s,f,u,no,a,sufa,Training,alveolar,TrainingItems,0,20,20,80,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sufu.wav,no,s,f,u,no,u,sufu,Training,alveolar,TrainingItems,0,21,21,22,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/tita.wav,no,t,t,i,yes,a,tita,Training,alveolar,TrainingItems,0,22,22,69,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/daba.wav,yes,d,b,a,yes,a,daba,Training,alveolar,TrainingItems,0,23,23,78,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dadi.wav,yes,d,d,a,yes,i,dadi,Training,alveolar,TrainingItems,0,24,24,63,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/duba.wav,yes,d,b,u,yes,a,duba,Training,alveolar,TrainingItems,0,25,25,3,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/tati.wav,no,t,t,a,yes,i,tati,Training,alveolar,TrainingItems,0,26,26,34,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fufu.wav,no,f,f,u,no,u,fufu,Training,bilabial,TrainingItems,0,27,27,79,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/biba.wav,yes,b,b,i,yes,a,biba,Training,bilabial,TrainingItems,0,28,28,11,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/vavu.wav,yes,v,v,a,no,u,vavu,Training,bilabial,TrainingItems,0,29,29,67,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/papu.wav,no,p,p,a,yes,u,papu,Training,bilabial,TrainingItems,0,30,30,33,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/tupu.wav,no,t,p,u,yes,u,tupu,Training,alveolar,TrainingItems,0,31,31,75,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,0,32,32,61,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/zizi.wav,yes,z,z,i,no,i,zizi,Training,alveolar,TrainingItems,0,33,33,89,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dibi.wav,yes,d,b,i,yes,i,dibi,Training,alveolar,TrainingItems,0,34,34,71,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sifi.wav,no,s,f,i,no,i,sifi,Training,alveolar,TrainingItems,0,35,35,59,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/pita.wav,no,p,t,i,yes,a,pita,Training,bilabial,TrainingItems,0,36,36,52,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/bubi.wav,yes,b,b,u,yes,i,bubi,Training,bilabial,TrainingItems,0,37,37,88,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/safa.wav,no,s,f,a,no,a,safa,Training,alveolar,TrainingItems,0,38,38,58,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/safi.wav,no,s,f,a,no,i,safi,Training,alveolar,TrainingItems,0,39,39,74,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fisi.wav,no,f,s,i,no,i,fisi,Training,bilabial,TrainingItems,0,40,40,20,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/putu.wav,no,p,t,u,yes,u,putu,Training,bilabial,TrainingItems,0,41,41,60,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/titi.wav,no,t,t,i,yes,i,titi,Training,alveolar,TrainingItems,0,42,42,46,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/tipi.wav,no,t,p,i,yes,i,tipi,Training,alveolar,TrainingItems,0,43,43,95,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fufa.wav,no,f,f,u,no,a,fufa,Training,bilabial,TrainingItems,0,44,44,73,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/pipa.wav,no,p,p,i,yes,a,pipa,Training,bilabial,TrainingItems,0,45,45,8,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fisu.wav,no,f,s,i,no,u,fisu,Training,bilabial,TrainingItems,0,46,46,6,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/tapa.wav,no,t,p,a,yes,a,tapa,Training,alveolar,TrainingItems,0,47,47,4,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/sisi.wav,no,s,s,i,no,i,sisi,Training,alveolar,TrainingItems,0,48,48,26,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fasi.wav,no,f,s,a,no,i,fasi,Training,bilabial,TrainingItems,0,49,49,81,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/pati.wav,no,p,t,a,yes,i,pati,Training,bilabial,TrainingItems,0,50,50,97,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/viva.wav,yes,v,v,i,no,a,viva,Training,bilabial,TrainingItems,0,51,51,1,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/vava.wav,yes,v,v,a,no,a,vava,Training,bilabial,TrainingItems,0,52,52,53,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/zuzu.wav,yes,z,z,u,no,u,zuzu,Training,alveolar,TrainingItems,0,53,53,47,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,0,54,54,17,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/badi.wav,yes,b,d,a,yes,i,badi,Training,bilabial,TrainingItems,0,55,55,49,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/tata.wav,no,t,t,a,yes,a,tata,Training,alveolar,TrainingItems,0,56,56,77,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dida.wav,yes,d,d,i,yes,a,dida,Training,alveolar,TrainingItems,0,57,57,45,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,0,58,58,76,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dubu.wav,yes,d,b,u,yes,u,dubu,Training,alveolar,TrainingItems,0,59,59,18,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/pipi.wav,no,p,p,i,yes,i,pipi,Training,bilabial,TrainingItems,0,60,60,57,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/zuza.wav,yes,z,z,u,no,a,zuza,Training,alveolar,TrainingItems,0,61,61,65,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fisa.wav,no,f,s,i,no,a,fisa,Training,bilabial,TrainingItems,0,62,62,87,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/piti.wav,no,p,t,i,yes,i,piti,Training,bilabial,TrainingItems,0,63,63,16,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/bada.wav,yes,b,d,a,yes,a,bada,Training,bilabial,TrainingItems,0,64,64,72,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dabi.wav,yes,d,b,a,yes,i,dabi,Training,alveolar,TrainingItems,0,65,65,42,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/fasa.wav,no,f,s,a,no,a,fasa,Training,bilabial,TrainingItems,0,66,66,94,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/bidi.wav,yes,b,d,i,yes,i,bidi,Training,bilabial,TrainingItems,0,67,67,70,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
Recordings/dubi.wav,yes,d,b,u,yes,i,dubi,Training,alveolar,TrainingItems,0,68,68,23,,,,,,,,,,,62,F,19,59.8429699594,,American English,VSH_Exp2,2015_Nov_17_1623,
