SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,1.93738603592,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/baba.wav,yes,b,b,a,yes,a,baba,Training,bilabial,TrainingItems,0,0,0,78,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fusi.wav,no,f,s,u,no,i,fusi,Training,bilabial,TrainingItems,0,1,1,24,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vizu.wav,yes,v,z,i,no,u,vizu,Training,bilabial,TrainingItems,0,2,2,65,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/ziza.wav,yes,z,z,i,no,a,ziza,Training,alveolar,TrainingItems,0,3,3,0,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/safu.wav,no,s,f,a,no,u,safu,Training,alveolar,TrainingItems,0,4,4,27,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/dadu.wav,yes,d,d,a,yes,u,dadu,Training,alveolar,TrainingItems,0,5,5,58,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sasa.wav,no,s,s,a,no,a,sasa,Training,alveolar,TrainingItems,0,6,6,98,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/dudu.wav,yes,d,d,u,yes,u,dudu,Training,alveolar,TrainingItems,0,7,7,84,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/putu.wav,no,p,t,u,yes,u,putu,Training,bilabial,TrainingItems,0,8,8,17,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zuzi.wav,yes,z,z,u,no,i,zuzi,Training,alveolar,TrainingItems,0,9,9,89,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/papa.wav,no,p,p,a,yes,a,papa,Training,bilabial,TrainingItems,0,10,10,37,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sufu.wav,no,s,f,u,no,u,sufu,Training,alveolar,TrainingItems,0,11,11,32,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/pupa.wav,no,p,p,u,yes,a,pupa,Training,bilabial,TrainingItems,0,12,12,72,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zava.wav,yes,z,v,a,no,a,zava,Training,alveolar,TrainingItems,0,13,13,31,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fusu.wav,no,f,s,u,no,u,fusu,Training,bilabial,TrainingItems,0,14,14,29,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zuvi.wav,yes,z,v,u,no,i,zuvi,Training,alveolar,TrainingItems,0,15,15,35,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zazu.wav,yes,z,z,a,no,u,zazu,Training,alveolar,TrainingItems,0,16,16,25,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zivu.wav,yes,z,v,i,no,u,zivu,Training,alveolar,TrainingItems,0,17,17,30,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tuti.wav,no,t,t,u,yes,i,tuti,Training,alveolar,TrainingItems,0,18,18,46,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sifa.wav,no,s,f,i,no,a,sifa,Training,alveolar,TrainingItems,0,19,19,97,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zuvu.wav,yes,z,v,u,no,u,zuvu,Training,alveolar,TrainingItems,0,20,20,66,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fisu.wav,no,f,s,i,no,u,fisu,Training,bilabial,TrainingItems,0,21,21,5,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fafa.wav,no,f,f,a,no,a,fafa,Training,bilabial,TrainingItems,0,22,22,79,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fisa.wav,no,f,s,i,no,a,fisa,Training,bilabial,TrainingItems,0,23,23,40,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/piti.wav,no,p,t,i,yes,i,piti,Training,bilabial,TrainingItems,0,24,24,53,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/dadi.wav,yes,d,d,a,yes,i,dadi,Training,alveolar,TrainingItems,0,25,25,1,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vizi.wav,yes,v,z,i,no,i,vizi,Training,bilabial,TrainingItems,0,26,26,75,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tapu.wav,no,t,p,a,yes,u,tapu,Training,alveolar,TrainingItems,0,27,27,15,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/dudi.wav,yes,d,d,u,yes,i,dudi,Training,alveolar,TrainingItems,0,28,28,93,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zavu.wav,yes,z,v,a,no,u,zavu,Training,alveolar,TrainingItems,0,29,29,67,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sufa.wav,no,s,f,u,no,a,sufa,Training,alveolar,TrainingItems,0,30,30,33,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tati.wav,no,t,t,a,yes,i,tati,Training,alveolar,TrainingItems,0,31,31,39,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/safa.wav,no,s,f,a,no,a,safa,Training,alveolar,TrainingItems,0,32,32,90,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/biba.wav,yes,b,b,i,yes,a,biba,Training,bilabial,TrainingItems,0,33,33,21,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vaza.wav,yes,v,z,a,no,a,vaza,Training,bilabial,TrainingItems,0,34,34,63,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sasu.wav,no,s,s,a,no,u,sasu,Training,alveolar,TrainingItems,0,35,35,11,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tita.wav,no,t,t,i,yes,a,tita,Training,alveolar,TrainingItems,0,36,36,9,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tupa.wav,no,t,p,u,yes,a,tupa,Training,alveolar,TrainingItems,0,37,37,77,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vuvi.wav,yes,v,v,u,no,i,vuvi,Training,bilabial,TrainingItems,0,38,38,44,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fusa.wav,no,f,s,u,no,a,fusa,Training,bilabial,TrainingItems,0,39,39,59,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fasi.wav,no,f,s,a,no,i,fasi,Training,bilabial,TrainingItems,0,40,40,13,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/babi.wav,yes,b,b,a,yes,i,babi,Training,bilabial,TrainingItems,0,41,41,19,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fifi.wav,no,f,f,i,no,i,fifi,Training,bilabial,TrainingItems,0,42,42,23,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/titi.wav,no,t,t,i,yes,i,titi,Training,alveolar,TrainingItems,0,43,43,82,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/puti.wav,no,p,t,u,yes,i,puti,Training,bilabial,TrainingItems,0,44,44,74,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fufa.wav,no,f,f,u,no,a,fufa,Training,bilabial,TrainingItems,0,45,45,8,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/puta.wav,no,p,t,u,yes,a,puta,Training,bilabial,TrainingItems,0,46,46,87,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/susi.wav,no,s,s,u,no,i,susi,Training,alveolar,TrainingItems,0,47,47,12,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/papi.wav,no,p,p,a,yes,i,papi,Training,bilabial,TrainingItems,0,48,48,83,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vivi.wav,yes,v,v,i,no,i,vivi,Training,bilabial,TrainingItems,0,49,49,52,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sisa.wav,no,s,s,i,no,a,sisa,Training,alveolar,TrainingItems,0,50,50,41,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vuza.wav,yes,v,z,u,no,a,vuza,Training,bilabial,TrainingItems,0,51,51,4,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tipi.wav,no,t,p,i,yes,i,tipi,Training,alveolar,TrainingItems,0,52,52,91,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tupi.wav,no,t,p,u,yes,i,tupi,Training,alveolar,TrainingItems,0,53,53,85,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vavi.wav,yes,v,v,a,no,i,vavi,Training,bilabial,TrainingItems,0,54,54,60,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sifi.wav,no,s,f,i,no,i,sifi,Training,alveolar,TrainingItems,0,55,55,55,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fafu.wav,no,f,f,a,no,u,fafu,Training,bilabial,TrainingItems,0,56,56,57,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fifa.wav,no,f,f,i,no,a,fifa,Training,bilabial,TrainingItems,0,57,57,42,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/titu.wav,no,t,t,i,yes,u,titu,Training,alveolar,TrainingItems,0,58,58,49,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/ziva.wav,yes,z,v,i,no,a,ziva,Training,alveolar,TrainingItems,0,59,59,94,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tata.wav,no,t,t,a,yes,a,tata,Training,alveolar,TrainingItems,0,60,60,48,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zavi.wav,yes,z,v,a,no,i,zavi,Training,alveolar,TrainingItems,0,61,61,68,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zuva.wav,yes,z,v,u,no,a,zuva,Training,alveolar,TrainingItems,0,62,62,47,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/zazi.wav,yes,z,z,a,no,i,zazi,Training,alveolar,TrainingItems,0,63,63,51,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/viza.wav,yes,v,z,i,no,a,viza,Training,bilabial,TrainingItems,0,64,64,38,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tipu.wav,no,t,p,i,yes,u,tipu,Training,alveolar,TrainingItems,0,65,65,10,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/bibi.wav,yes,b,b,i,yes,i,bibi,Training,bilabial,TrainingItems,0,66,66,6,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/pipu.wav,no,p,p,i,yes,u,pipu,Training,bilabial,TrainingItems,0,67,67,69,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,0,68,68,50,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/susa.wav,no,s,s,u,no,a,susa,Training,alveolar,TrainingItems,0,69,69,43,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vazi.wav,yes,v,z,a,no,i,vazi,Training,bilabial,TrainingItems,0,70,70,81,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sasi.wav,no,s,s,a,no,i,sasi,Training,alveolar,TrainingItems,0,71,71,76,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tapi.wav,no,t,p,a,yes,i,tapi,Training,alveolar,TrainingItems,0,72,72,45,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/fufi.wav,no,f,f,u,no,i,fufi,Training,bilabial,TrainingItems,0,73,73,3,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/tuta.wav,no,t,t,u,yes,a,tuta,Training,alveolar,TrainingItems,0,74,74,7,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vavu.wav,yes,v,v,a,no,u,vavu,Training,bilabial,TrainingItems,0,75,75,88,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/sifu.wav,no,s,f,i,no,u,sifu,Training,alveolar,TrainingItems,0,76,76,71,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/pipi.wav,no,p,p,i,yes,i,pipi,Training,bilabial,TrainingItems,0,77,77,2,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vuzi.wav,yes,v,z,u,no,i,vuzi,Training,bilabial,TrainingItems,0,78,78,22,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/didu.wav,yes,d,d,i,yes,u,didu,Training,alveolar,TrainingItems,0,79,79,62,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/vuvu.wav,yes,v,v,u,no,u,vuvu,Training,bilabial,TrainingItems,0,80,80,64,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
Recordings/susu.wav,no,s,s,u,no,u,susu,Training,alveolar,TrainingItems,0,81,81,54,,,,,,,,,,,44,F,18,59.6754935605,,American English,VSH_Exp2,2015_Nov_04_1725,
