SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,13.3911480904,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/pupi.wav,no,p,p,u,yes,i,pupi,Training,bilabial,TrainingItems,0,0,0,55,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,0,1,1,89,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/baba.wav,yes,b,b,a,yes,a,baba,Training,bilabial,TrainingItems,0,2,2,43,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/bidu.wav,yes,b,d,i,yes,u,bidu,Training,bilabial,TrainingItems,0,3,3,78,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/sasi.wav,no,s,s,a,no,i,sasi,Training,alveolar,TrainingItems,0,4,4,58,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/tupi.wav,no,t,p,u,yes,i,tupi,Training,alveolar,TrainingItems,0,5,5,48,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/sifi.wav,no,s,f,i,no,i,sifi,Training,alveolar,TrainingItems,0,6,6,22,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/bibi.wav,yes,b,b,i,yes,i,bibi,Training,bilabial,TrainingItems,0,7,7,49,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/safu.wav,no,s,f,a,no,u,safu,Training,alveolar,TrainingItems,0,8,8,16,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/puta.wav,no,p,t,u,yes,a,puta,Training,bilabial,TrainingItems,0,9,9,73,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/pipi.wav,no,p,p,i,yes,i,pipi,Training,bilabial,TrainingItems,0,10,10,1,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/fifa.wav,no,f,f,i,no,a,fifa,Training,bilabial,TrainingItems,0,11,11,56,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/papa.wav,no,p,p,a,yes,a,papa,Training,bilabial,TrainingItems,0,12,12,57,,,,,,,,,,,15,F,19,59.834774409,,American English,FeatureLearning,2015_Feb_23_1911,
