SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,7.67360782623,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/viva.wav,yes,v,v,i,no,a,viva,Training,bilabial,TrainingItems,0,0,0,63,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/fisi.wav,no,f,s,i,no,i,fisi,Training,bilabial,TrainingItems,0,1,1,68,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/tapu.wav,no,t,p,a,yes,u,tapu,Training,alveolar,TrainingItems,0,2,2,16,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/zavi.wav,yes,z,v,a,no,i,zavi,Training,alveolar,TrainingItems,0,3,3,79,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/fifu.wav,no,f,f,i,no,u,fifu,Training,bilabial,TrainingItems,0,4,4,38,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/sisu.wav,no,s,s,i,no,u,sisu,Training,alveolar,TrainingItems,0,5,5,8,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/bubu.wav,yes,b,b,u,yes,u,bubu,Training,bilabial,TrainingItems,0,6,6,48,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/zuza.wav,yes,z,z,u,no,a,zuza,Training,alveolar,TrainingItems,0,7,7,70,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/fasu.wav,no,f,s,a,no,u,fasu,Training,bilabial,TrainingItems,0,8,8,11,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/fafi.wav,no,f,f,a,no,i,fafi,Training,bilabial,TrainingItems,0,9,9,28,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/zuva.wav,yes,z,v,u,no,a,zuva,Training,alveolar,TrainingItems,0,10,10,83,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/tutu.wav,no,t,t,u,yes,u,tutu,Training,alveolar,TrainingItems,0,11,11,88,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/tupa.wav,no,t,p,u,yes,a,tupa,Training,alveolar,TrainingItems,0,12,12,7,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/fasi.wav,no,f,s,a,no,i,fasi,Training,bilabial,TrainingItems,0,13,13,85,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/bada.wav,yes,b,d,a,yes,a,bada,Training,bilabial,TrainingItems,0,14,14,19,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/bibi.wav,yes,b,b,i,yes,i,bibi,Training,bilabial,TrainingItems,0,15,15,23,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/dibu.wav,yes,d,b,i,yes,u,dibu,Training,alveolar,TrainingItems,0,16,16,71,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/susu.wav,no,s,s,u,no,u,susu,Training,alveolar,TrainingItems,0,17,17,3,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/sifa.wav,no,s,f,i,no,a,sifa,Training,alveolar,TrainingItems,0,18,18,56,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/dudi.wav,yes,d,d,u,yes,i,dudi,Training,alveolar,TrainingItems,0,19,19,32,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/buba.wav,yes,b,b,u,yes,a,buba,Training,bilabial,TrainingItems,0,20,20,98,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/vazi.wav,yes,v,z,a,no,i,vazi,Training,bilabial,TrainingItems,0,21,21,73,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/dada.wav,yes,d,d,a,yes,a,dada,Training,alveolar,TrainingItems,0,22,22,77,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/sufu.wav,no,s,f,u,no,u,sufu,Training,alveolar,TrainingItems,0,23,23,69,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
Recordings/vazu.wav,yes,v,z,a,no,u,vazu,Training,bilabial,TrainingItems,0,24,24,51,,,,,,,,,,,20,F,19,59.8139541517,,American English,FeatureLearning,2015_Feb_23_1911,
