SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,19.7422790527,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/papi.wav,no,p,p,a,yes,i,papi,Training,bilabial,TrainingItems,0,0,0,96,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/puti.wav,no,p,t,u,yes,i,puti,Training,bilabial,TrainingItems,0,1,1,60,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,0,2,2,11,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/dudi.wav,yes,d,d,u,yes,i,dudi,Training,alveolar,TrainingItems,0,3,3,36,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/susi.wav,no,s,s,u,no,i,susi,Training,alveolar,TrainingItems,0,4,4,94,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,0,5,5,25,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/bubu.wav,yes,b,b,u,yes,u,bubu,Training,bilabial,TrainingItems,0,6,6,59,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/fasu.wav,no,f,s,a,no,u,fasu,Training,bilabial,TrainingItems,0,7,7,4,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
Recordings/viza.wav,yes,v,z,i,no,a,viza,Training,bilabial,TrainingItems,0,8,8,61,,,,,,,,,,,10,M,18,59.7964729196,"Chinese, Spanish",American English,FeatureLearning,2015_Feb_23_1911,
