SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date,
,,,,,,,,,,,,,,,,,,,space,1.93656396866,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/dadi.wav,yes,d,d,a,yes,i,dadi,Training,alveolar,TrainingItems,0,0,0,85,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/zaza.wav,yes,z,z,a,no,a,zaza,Training,alveolar,TrainingItems,0,1,1,31,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/sufi.wav,no,s,f,u,no,i,sufi,Training,alveolar,TrainingItems,0,2,2,19,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/ziva.wav,yes,z,v,i,no,a,ziva,Training,alveolar,TrainingItems,0,3,3,88,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/fafu.wav,no,f,f,a,no,u,fafu,Training,bilabial,TrainingItems,0,4,4,15,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/biba.wav,yes,b,b,i,yes,a,biba,Training,bilabial,TrainingItems,0,5,5,30,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/pupa.wav,no,p,p,u,yes,a,pupa,Training,bilabial,TrainingItems,0,6,6,65,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/safa.wav,no,s,f,a,no,a,safa,Training,alveolar,TrainingItems,0,7,7,36,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/budi.wav,yes,b,d,u,yes,i,budi,Training,bilabial,TrainingItems,0,8,8,27,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/zuva.wav,yes,z,v,u,no,a,zuva,Training,alveolar,TrainingItems,0,9,9,96,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/sifi.wav,no,s,f,i,no,i,sifi,Training,alveolar,TrainingItems,0,10,10,61,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/dada.wav,yes,d,d,a,yes,a,dada,Training,alveolar,TrainingItems,0,11,11,20,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/ziza.wav,yes,z,z,i,no,a,ziza,Training,alveolar,TrainingItems,0,12,12,5,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/badu.wav,yes,b,d,a,yes,u,badu,Training,bilabial,TrainingItems,0,13,13,22,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/fifa.wav,no,f,f,i,no,a,fifa,Training,bilabial,TrainingItems,0,14,14,40,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/bidu.wav,yes,b,d,i,yes,u,bidu,Training,bilabial,TrainingItems,0,15,15,0,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/fusu.wav,no,f,s,u,no,u,fusu,Training,bilabial,TrainingItems,0,16,16,79,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/tipi.wav,no,t,p,i,yes,i,tipi,Training,alveolar,TrainingItems,0,17,17,82,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,0,18,18,42,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/pipa.wav,no,p,p,i,yes,a,pipa,Training,bilabial,TrainingItems,0,19,19,62,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/diba.wav,yes,d,b,i,yes,a,diba,Training,alveolar,TrainingItems,0,20,20,87,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/bida.wav,yes,b,d,i,yes,a,bida,Training,bilabial,TrainingItems,0,21,21,94,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/fafi.wav,no,f,f,a,no,i,fafi,Training,bilabial,TrainingItems,0,22,22,64,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/vuzu.wav,yes,v,z,u,no,u,vuzu,Training,bilabial,TrainingItems,0,23,23,53,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/zavu.wav,yes,z,v,a,no,u,zavu,Training,alveolar,TrainingItems,0,24,24,92,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/pupi.wav,no,p,p,u,yes,i,pupi,Training,bilabial,TrainingItems,0,25,25,51,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/tutu.wav,no,t,t,u,yes,u,tutu,Training,alveolar,TrainingItems,0,26,26,35,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/vuza.wav,yes,v,z,u,no,a,vuza,Training,bilabial,TrainingItems,0,27,27,10,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/dabi.wav,yes,d,b,a,yes,i,dabi,Training,alveolar,TrainingItems,0,28,28,12,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/duba.wav,yes,d,b,u,yes,a,duba,Training,alveolar,TrainingItems,0,29,29,43,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/sisu.wav,no,s,s,i,no,u,sisu,Training,alveolar,TrainingItems,0,30,30,17,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,0,31,31,77,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/tipu.wav,no,t,p,i,yes,u,tipu,Training,alveolar,TrainingItems,0,32,32,78,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/dubi.wav,yes,d,b,u,yes,i,dubi,Training,alveolar,TrainingItems,0,33,33,9,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/budu.wav,yes,b,d,u,yes,u,budu,Training,bilabial,TrainingItems,0,34,34,89,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/zuvu.wav,yes,z,v,u,no,u,zuvu,Training,alveolar,TrainingItems,0,35,35,69,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/vizi.wav,yes,v,z,i,no,i,vizi,Training,bilabial,TrainingItems,0,36,36,72,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/pupu.wav,no,p,p,u,yes,u,pupu,Training,bilabial,TrainingItems,0,37,37,6,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/vizu.wav,yes,v,z,i,no,u,vizu,Training,bilabial,TrainingItems,0,38,38,84,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/didi.wav,yes,d,d,i,yes,i,didi,Training,alveolar,TrainingItems,0,39,39,97,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/putu.wav,no,p,t,u,yes,u,putu,Training,bilabial,TrainingItems,0,40,40,66,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/fasi.wav,no,f,s,a,no,i,fasi,Training,bilabial,TrainingItems,0,41,41,24,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/viza.wav,yes,v,z,i,no,a,viza,Training,bilabial,TrainingItems,0,42,42,98,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/vaza.wav,yes,v,z,a,no,a,vaza,Training,bilabial,TrainingItems,0,43,43,59,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/dida.wav,yes,d,d,i,yes,a,dida,Training,alveolar,TrainingItems,0,44,44,16,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/tati.wav,no,t,t,a,yes,i,tati,Training,alveolar,TrainingItems,0,45,45,25,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/fasu.wav,no,f,s,a,no,u,fasu,Training,bilabial,TrainingItems,0,46,46,37,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/tita.wav,no,t,t,i,yes,a,tita,Training,alveolar,TrainingItems,0,47,47,55,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/patu.wav,no,p,t,a,yes,u,patu,Training,bilabial,TrainingItems,0,48,48,54,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/tipa.wav,no,t,p,i,yes,a,tipa,Training,alveolar,TrainingItems,0,49,49,21,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/vava.wav,yes,v,v,a,no,a,vava,Training,bilabial,TrainingItems,0,50,50,26,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,0,51,51,52,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/dadu.wav,yes,d,d,a,yes,u,dadu,Training,alveolar,TrainingItems,0,52,52,33,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/bubi.wav,yes,b,b,u,yes,i,bubi,Training,bilabial,TrainingItems,0,53,53,32,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/buba.wav,yes,b,b,u,yes,a,buba,Training,bilabial,TrainingItems,0,54,54,73,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/susu.wav,no,s,s,u,no,u,susu,Training,alveolar,TrainingItems,0,55,55,45,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
Recordings/dudu.wav,yes,d,d,u,yes,u,dudu,Training,alveolar,TrainingItems,0,56,56,18,,,,,,,,,,,32,F,20,61.023236325,"A little Spanish, German",American English,VSH_Exp1,2015_Sep_28_1507,
