"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",1.40232300758,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sisa.wav","no","s","s","i","no","a","sisa","Training","alveolar","TrainingItems",0,0,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/dibu.wav","yes","d","b","i","yes","u","dibu","Training","alveolar","TrainingItems",0,1,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/puti.wav","no","p","t","u","yes","i","puti","Training","bilabial","TrainingItems",0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pita.wav","no","p","t","i","yes","a","pita","Training","bilabial","TrainingItems",0,3,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fifi.wav","no","f","f","i","no","i","fifi","Training","bilabial","TrainingItems",0,4,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pati.wav","no","p","t","a","yes","i","pati","Training","bilabial","TrainingItems",0,5,5,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vavu.wav","yes","v","v","a","no","u","vavu","Training","bilabial","TrainingItems",0,6,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fifu.wav","no","f","f","i","no","u","fifu","Training","bilabial","TrainingItems",0,7,7,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/budu.wav","yes","b","d","u","yes","u","budu","Training","bilabial","TrainingItems",0,8,8,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/babi.wav","yes","b","b","a","yes","i","babi","Training","bilabial","TrainingItems",0,9,9,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/bada.wav","yes","b","d","a","yes","a","bada","Training","bilabial","TrainingItems",0,10,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fafa.wav","no","f","f","a","no","a","fafa","Training","bilabial","TrainingItems",0,11,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/titi.wav","no","t","t","i","yes","i","titi","Training","alveolar","TrainingItems",0,12,12,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tuta.wav","no","t","t","u","yes","a","tuta","Training","alveolar","TrainingItems",0,13,13,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zazu.wav","yes","z","z","a","no","u","zazu","Training","alveolar","TrainingItems",0,14,14,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vava.wav","yes","v","v","a","no","a","vava","Training","bilabial","TrainingItems",0,15,15,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zizi.wav","yes","z","z","i","no","i","zizi","Training","alveolar","TrainingItems",0,16,16,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pata.wav","no","p","t","a","yes","a","pata","Training","bilabial","TrainingItems",0,17,17,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/bubi.wav","yes","b","b","u","yes","i","bubi","Training","bilabial","TrainingItems",0,18,18,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fufa.wav","no","f","f","u","no","a","fufa","Training","bilabial","TrainingItems",0,19,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fasu.wav","no","f","s","a","no","u","fasu","Training","bilabial","TrainingItems",0,20,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sisu.wav","no","s","s","i","no","u","sisu","Training","alveolar","TrainingItems",0,21,21,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/piti.wav","no","p","t","i","yes","i","piti","Training","bilabial","TrainingItems",0,22,22,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fusa.wav","no","f","s","u","no","a","fusa","Training","bilabial","TrainingItems",0,23,23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fasi.wav","no","f","s","a","no","i","fasi","Training","bilabial","TrainingItems",0,24,24,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/didu.wav","yes","d","d","i","yes","u","didu","Training","alveolar","TrainingItems",0,25,25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zazi.wav","yes","z","z","a","no","i","zazi","Training","alveolar","TrainingItems",0,26,26,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/safu.wav","no","s","f","a","no","u","safu","Training","alveolar","TrainingItems",0,27,27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vuvi.wav","yes","v","v","u","no","i","vuvi","Training","bilabial","TrainingItems",0,28,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/bidu.wav","yes","b","d","i","yes","u","bidu","Training","bilabial","TrainingItems",0,29,29,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tuti.wav","no","t","t","u","yes","i","tuti","Training","alveolar","TrainingItems",0,30,30,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vivi.wav","yes","v","v","i","no","i","vivi","Training","bilabial","TrainingItems",0,31,31,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tipu.wav","no","t","p","i","yes","u","tipu","Training","alveolar","TrainingItems",0,32,32,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/badi.wav","yes","b","d","a","yes","i","badi","Training","bilabial","TrainingItems",0,33,33,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tipa.wav","no","t","p","i","yes","a","tipa","Training","alveolar","TrainingItems",0,34,34,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/ziza.wav","yes","z","z","i","no","a","ziza","Training","alveolar","TrainingItems",0,35,35,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/dadi.wav","yes","d","d","a","yes","i","dadi","Training","alveolar","TrainingItems",0,36,36,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/budi.wav","yes","b","d","u","yes","i","budi","Training","bilabial","TrainingItems",0,37,37,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tupa.wav","no","t","p","u","yes","a","tupa","Training","alveolar","TrainingItems",0,38,38,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vuva.wav","yes","v","v","u","no","a","vuva","Training","bilabial","TrainingItems",0,39,39,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,18,59.8154042738,"German, Spanish","American English","VSH_Exp2","2016_Mar_23_1907",NA
