"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",5.10495591164,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/sasu.wav","no","s","s","a","no","u","sasu","Training","alveolar","TrainingItems",0,0,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/sifi.wav","no","s","f","i","no","i","sifi","Training","alveolar","TrainingItems",0,1,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/dudi.wav","yes","d","d","u","yes","i","dudi","Training","alveolar","TrainingItems",0,2,2,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/babi.wav","yes","b","b","a","yes","i","babi","Training","bilabial","TrainingItems",0,3,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/dudu.wav","yes","d","d","u","yes","u","dudu","Training","alveolar","TrainingItems",0,4,4,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/zizi.wav","yes","z","z","i","no","i","zizi","Training","alveolar","TrainingItems",0,5,5,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/pupi.wav","no","p","p","u","yes","i","pupi","Training","bilabial","TrainingItems",0,6,6,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/bidi.wav","yes","b","d","i","yes","i","bidi","Training","bilabial","TrainingItems",0,7,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/vivi.wav","yes","v","v","i","no","i","vivi","Training","bilabial","TrainingItems",0,8,8,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,20,59.9398644091,"somali","American English","VSH_Exp2","2016_Mar_24_1518",NA
