"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
"Recordings/pitu.wav","no","p","t","i","yes","u","pitu","Training","bilabial","TrainingItems",0,15,15,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/pati.wav","no","p","t","a","yes","i","pati","Training","bilabial","TrainingItems",0,16,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/bibu.wav","yes","b","b","i","yes","u","bibu","Training","bilabial","TrainingItems",0,17,17,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/bida.wav","yes","b","d","i","yes","a","bida","Training","bilabial","TrainingItems",0,18,18,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/pupa.wav","no","p","p","u","yes","a","pupa","Training","bilabial","TrainingItems",0,19,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/bidu.wav","yes","b","d","i","yes","u","bidu","Training","bilabial","TrainingItems",0,20,20,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/dida.wav","yes","d","d","i","yes","a","dida","Training","alveolar","TrainingItems",0,21,21,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/fusa.wav","no","f","s","u","no","a","fusa","Training","bilabial","TrainingItems",0,22,22,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/fafi.wav","no","f","f","a","no","i","fafi","Training","bilabial","TrainingItems",0,23,23,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/fufi.wav","no","f","f","u","no","i","fufi","Training","bilabial","TrainingItems",0,24,24,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/tapi.wav","no","t","p","a","yes","i","tapi","Training","alveolar","TrainingItems",0,25,25,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
"Recordings/fasu.wav","no","f","s","a","no","u","fasu","Training","bilabial","TrainingItems",0,26,26,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,21,59.9480887751,NA,"American English","VSH_Exp2","2016_Mar_02_1804",NA
