"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",3.22166895866,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vava.wav","yes","v","v","a","no","a","vava","Training","bilabial","TrainingItems",0,0,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sisi.wav","no","s","s","i","no","i","sisi","Training","alveolar","TrainingItems",0,1,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fisi.wav","no","f","s","i","no","i","fisi","Training","bilabial","TrainingItems",0,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tuta.wav","no","t","t","u","yes","a","tuta","Training","alveolar","TrainingItems",0,3,3,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fusa.wav","no","f","s","u","no","a","fusa","Training","bilabial","TrainingItems",0,4,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zuva.wav","yes","z","v","u","no","a","zuva","Training","alveolar","TrainingItems",0,5,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vuza.wav","yes","v","z","u","no","a","vuza","Training","bilabial","TrainingItems",0,6,6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/susu.wav","no","s","s","u","no","u","susu","Training","alveolar","TrainingItems",0,7,7,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tupa.wav","no","t","p","u","yes","a","tupa","Training","alveolar","TrainingItems",0,8,8,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vazi.wav","yes","v","z","a","no","i","vazi","Training","bilabial","TrainingItems",0,9,9,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/ziza.wav","yes","z","z","i","no","a","ziza","Training","alveolar","TrainingItems",0,10,10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/buba.wav","yes","b","b","u","yes","a","buba","Training","bilabial","TrainingItems",0,11,11,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vavu.wav","yes","v","v","a","no","u","vavu","Training","bilabial","TrainingItems",0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pupu.wav","no","p","p","u","yes","u","pupu","Training","bilabial","TrainingItems",0,13,13,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pipa.wav","no","p","p","i","yes","a","pipa","Training","bilabial","TrainingItems",0,14,14,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/papi.wav","no","p","p","a","yes","i","papi","Training","bilabial","TrainingItems",0,15,15,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/patu.wav","no","p","t","a","yes","u","patu","Training","bilabial","TrainingItems",0,16,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zaza.wav","yes","z","z","a","no","a","zaza","Training","alveolar","TrainingItems",0,17,17,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tita.wav","no","t","t","i","yes","a","tita","Training","alveolar","TrainingItems",0,18,18,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zivi.wav","yes","z","v","i","no","i","zivi","Training","alveolar","TrainingItems",0,19,19,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/baba.wav","yes","b","b","a","yes","a","baba","Training","bilabial","TrainingItems",0,20,20,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tipi.wav","no","t","p","i","yes","i","tipi","Training","alveolar","TrainingItems",0,21,21,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zuvi.wav","yes","z","v","u","no","i","zuvi","Training","alveolar","TrainingItems",0,22,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vuzu.wav","yes","v","z","u","no","u","vuzu","Training","bilabial","TrainingItems",0,23,23,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sufu.wav","no","s","f","u","no","u","sufu","Training","alveolar","TrainingItems",0,24,24,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fifa.wav","no","f","f","i","no","a","fifa","Training","bilabial","TrainingItems",0,25,25,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/dida.wav","yes","d","d","i","yes","a","dida","Training","alveolar","TrainingItems",0,26,26,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/dudu.wav","yes","d","d","u","yes","u","dudu","Training","alveolar","TrainingItems",0,27,27,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/safi.wav","no","s","f","a","no","i","safi","Training","alveolar","TrainingItems",0,28,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/viva.wav","yes","v","v","i","no","a","viva","Training","bilabial","TrainingItems",0,29,29,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tapa.wav","no","t","p","a","yes","a","tapa","Training","alveolar","TrainingItems",0,30,30,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vivi.wav","yes","v","v","i","no","i","vivi","Training","bilabial","TrainingItems",0,31,31,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,19,60.0182588812,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
