"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",2.98713302612,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/badi.wav","yes","b","d","a","yes","i","badi","Training","bilabial","TrainingItems",0,0,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/zuva.wav","yes","z","v","u","no","a","zuva","Training","alveolar","TrainingItems",0,1,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/vazi.wav","yes","v","z","a","no","i","vazi","Training","bilabial","TrainingItems",0,2,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/vaza.wav","yes","v","z","a","no","a","vaza","Training","bilabial","TrainingItems",0,3,3,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/bubu.wav","yes","b","b","u","yes","u","bubu","Training","bilabial","TrainingItems",0,4,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/fufi.wav","no","f","f","u","no","i","fufi","Training","bilabial","TrainingItems",0,5,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/pata.wav","no","p","t","a","yes","a","pata","Training","bilabial","TrainingItems",0,6,6,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/piti.wav","no","p","t","i","yes","i","piti","Training","bilabial","TrainingItems",0,7,7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/zavu.wav","yes","z","v","a","no","u","zavu","Training","alveolar","TrainingItems",0,8,8,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/vivu.wav","yes","v","v","i","no","u","vivu","Training","bilabial","TrainingItems",0,9,9,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/ziva.wav","yes","z","v","i","no","a","ziva","Training","alveolar","TrainingItems",0,10,10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/fufa.wav","no","f","f","u","no","a","fufa","Training","bilabial","TrainingItems",0,11,11,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/fifu.wav","no","f","f","i","no","u","fifu","Training","bilabial","TrainingItems",0,12,12,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/tupu.wav","no","t","p","u","yes","u","tupu","Training","alveolar","TrainingItems",0,13,13,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/zuvi.wav","yes","z","v","u","no","i","zuvi","Training","alveolar","TrainingItems",0,14,14,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/pupu.wav","no","p","p","u","yes","u","pupu","Training","bilabial","TrainingItems",0,15,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/pipu.wav","no","p","p","i","yes","u","pipu","Training","bilabial","TrainingItems",0,16,16,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/vuvu.wav","yes","v","v","u","no","u","vuvu","Training","bilabial","TrainingItems",0,17,17,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/sasi.wav","no","s","s","a","no","i","sasi","Training","alveolar","TrainingItems",0,18,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/zuzi.wav","yes","z","z","u","no","i","zuzi","Training","alveolar","TrainingItems",0,19,19,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/dudi.wav","yes","d","d","u","yes","i","dudi","Training","alveolar","TrainingItems",0,20,20,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
"Recordings/vuzu.wav","yes","v","z","u","no","u","vuzu","Training","bilabial","TrainingItems",0,21,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,21,59.9006583739,NA,"American English","VSH_Exp2","2016_Mar_24_1419",NA
