"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",1.82061195374,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/sisa.wav","no","s","s","i","no","a","sisa","Training","alveolar","TrainingItems",0,0,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/pitu.wav","no","p","t","i","yes","u","pitu","Training","bilabial","TrainingItems",0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/titi.wav","no","t","t","i","yes","i","titi","Training","alveolar","TrainingItems",0,2,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/budu.wav","yes","b","d","u","yes","u","budu","Training","bilabial","TrainingItems",0,3,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/zazu.wav","yes","z","z","a","no","u","zazu","Training","alveolar","TrainingItems",0,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/puta.wav","no","p","t","u","yes","a","puta","Training","bilabial","TrainingItems",0,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/dada.wav","yes","d","d","a","yes","a","dada","Training","alveolar","TrainingItems",0,6,6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/baba.wav","yes","b","b","a","yes","a","baba","Training","bilabial","TrainingItems",0,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/sufu.wav","no","s","f","u","no","u","sufu","Training","alveolar","TrainingItems",0,8,8,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/fusi.wav","no","f","s","u","no","i","fusi","Training","bilabial","TrainingItems",0,9,9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,18,59.9218814736,NA,"American English","VSH_Exp2","2016_Mar_22_1845",NA
